,pl-name,hostname,pl-letter,pl-orbsmax,e_pl_orbsmax,pl-orbeccen,e_pl_orbeccen,pl-rade,e_pl_rade,pl-bmassj,e_pl_bmassj,pl-radj,pl-bmasse,e_pl_bmasse,st-rad,e_st_rad,RoVK,RoM,Ro,e_RoVK,e_RoM,e_Ro,KOI,KIC,TIC,GAIA,r-Prot,sy-dist,e_sy_dist,st-mass,e_st_mass,sy-vmag,e_sy_vmag,sy-kmag,e_sy_kmag,Prot,e_Prot,VK-color,e_VK_color,st-teff,st-lum,e_st_lum,st-age,e_st_age,Tauc,e_Tauc,st-met,e_st_met,st-spectype,rperi,e_rperi,RA,e_RA,RASun,e_RASun,LX,e_LX,ASHC,e_ASHC,mass-class,rad-class,habitable,CHZ,OHZ,size-class,n-size_class,st-flux,st-spectype-ltr,st-spectype-num,st-lumiclass,st-spectype-val,st-spectype-str
147,K2-237 b,K2-237,b,0.03558,0.00065,0.042,0.034,16.197,0.549,1.363,0.11,1.445,433.20012,34.96112,1.26,0.03,0.5233087052943831,0.5927232448734119,0.5233087052943831,0.1972052904329162,0.5267996281983252,0.1972052904329162,-1,-1,-1,-1,nasa,314.995,7.221,1.26,0.07,11.602,0.034,10.217,0.023,5.07,0.02,1.3849999999999998,0.0410487515035475,6360.0,0.371,0.053,1.02,1.6,9.68835402259917,3.650789614613019,0.137,0.05,F9 V,0.03408564,0.0013605799382616,0.0703769830341558,0.0859327367612568,15.13352977132344,18.478564639189347,29.35423995818124,8.360663874303432,0.4843293720541745,0.0458907213763923,3,3,0,0,0,3,,-16.353664055574484,F,9.0, V,39.0,F9  V
148,WASP-22 b,WASP-22,b,0.047,0.00037,0.02,0.01,13.787,1.569,0.67,0.19,1.23,212.9461,60.3877,1.24,0.13,1.3999740403638967,,1.3999740403638967,0.636493244349587,,0.636493244349587,-1,-1,-1,-1,nasa,317.652,5.638,1.46,0.63,11.99,0.025,10.318,0.02,16.0,3.0,1.6720000000000006,0.0320156211871642,6000.0,0.245,0.01,3.0,1.0,11.428783347897724,4.733602226027866,-0.05,,G1 V,0.04606,0.0005936149930721,0.0874565175389377,0.1020297547247852,18.80623116835573,21.939990379226494,28.610630037599933,9.829633681330996,0.5266617205457901,0.0541621532242733,3,3,0,0,0,3,,-16.486959923399297,G,1.0, V,21.0,G1  V
149,WASP-180 A b,WASP-180 A,b,0.048,0.001,0.0,,13.899,0.448,0.9,0.1,1.24,286.047,31.783,1.19,0.06,,0.5731799508106997,0.5731799508106997,,0.5401408545670869,0.5401408545670869,-1,-1,178367144,-1,mar20,253.985,3.404,1.3,0.1,10.655,0.009,9.812,0.052,4.594,0.474,0.843,0.052773099207835,6600.0,0.315,0.008,1.2,1.0,8.014934914423113,7.50753163587847,0.1,0.2,F7 V,0.048,0.001,0.0718058022376999,0.2091335641089682,15.440776217852388,44.97108119980112,29.28545248332657,20.85508516992033,0.668469657105213,0.1404913876194778,3,3,0,0,0,3,,-16.22267287233248,F,7.0, V,37.0,F7  V
150,HD 118203 b,HD 118203,b,0.0701,0.0004,0.301,0.006,12.554,1.009,2.182,0.033,1.12,693.50158,10.48834,2.03,0.16,3.0789311560405586,3.497405416628525,3.0789311560405586,1.4322240900132617,3.069383501146584,1.4322240900132617,-1,-1,-1,-1,nasa,92.2589,0.2364,1.22,0.02,8.05,0.03,6.543,0.023,32.0,8.0,1.5070000000000006,0.0378021163428715,5788.0,0.7,0.08,5.25,0.36,10.39321711926529,4.07703572207838,0.22,0.02,K0 IV,0.0489999,0.0005050549673055,0.1040800765742863,0.1052845208576679,22.380881781677783,22.639879718710837,28.015062845144605,9.847914039590073,0.4707903915215388,0.0498039051930176,3,3,0,0,0,3,,-14.958073279678105,K,0.0, IV,10.0,K0  IV
151,HAT-P-68 b,HAT-P-68,b,0.02996,0.00043,0.041,,12.016,0.135,0.724,0.043,1.072,230.10892,13.66669,0.67,0.0,1.135033105400006,0.8657939141487044,1.135033105400006,0.6662257244176147,0.3522398976378206,0.6662257244176147,-1,-1,-1,-1,nasa,202.152,0.953,0.68,0.03,13.802,0.126,11.019,0.018,24.59,0.06,2.7829999999999995,0.1272792206135785,4508.0,-0.779,0.017,11.1,6.9,21.66456633115916,12.716251727824256,-0.059,0.036,K,0.02873164,0.0004123699999999,0.0834977496591797,0.130907107140132,17.95495666093616,28.14963810286582,28.769163967415874,12.760813003951109,0.3441007705869502,0.0453151635112395,3,3,0,0,0,3,,-17.118412820037406,K,,,,K
152,eps Ind A b,eps Ind A,b,28.4,10.0,0.4,0.18,12.7,,6.31,0.6,1.14,2005.49725,190.69704,0.68,0.0,1.9942656837040489,1.5274852182976806,1.9942656837040489,1.092139171534941,0.7070054899213613,1.092139171534941,-1,-1,-1,-1,nasa,3.63857,0.00333,0.76,0.04,4.69,0.03,2.237,0.24,-35.73,0.01,2.4530000000000003,0.2418677324489564,4760.0,-0.622,0.002,3.5,1.3,17.916369063542675,9.811714693063246,0.22,0.12,K5 V,17.04,7.882419932990122,0.0945629425478448,0.1224308583880198,20.334362807471017,26.32694611879799,28.343256359229,11.72947028313584,180.1974382446748,86.22643276114664,3,3,0,0,0,3,,-13.471918204105437,K,5.0, V,15.0,K5  V
153,TOI-1268 b,TOI-1268,b,0.0711,0.0063,0.105,0.04,9.1,0.6,0.30331,0.02611,0.812,96.4,8.3,0.92,0.06,0.785554820425459,0.7273283198416555,0.785554820425459,0.364662117180041,0.4446585186115057,0.364662117180041,-1,-1,-1,-1,nasa,109.557,0.545,0.96,0.04,10.92,0.008,8.911,0.014,10.9,0.5,2.0090000000000003,0.0161245154965971,5300.0,-0.288,0.014,0.245,0.135,13.875543395044696,6.409635812327574,0.36,0.06,K1-K2,0.0636345,0.0063151419817768,0.0769810549902376,0.1043580321911403,16.55363781305096,22.44065202787781,29.04727170100456,10.190043376438185,0.826625460096251,0.1190436683333259,3,3,0,0,0,3,,-16.095336998143704,K,1.0,,11.0,K1 
154,WASP-85 A b,WASP-85 A,b,0.039,0.001,0.0,,13.899,0.336,1.265,0.065,1.24,402.05495,20.65895,0.94,0.02,1.1021150863584006,1.3051665876565013,1.1021150863584006,0.5076352226434268,0.9571414621208664,0.5076352226434268,-1,-1,-1,-1,nasa,141.887,1.229,1.09,0.08,10.72,0.01,8.733,0.026,15.1,0.6,1.987,0.0278567765543682,6112.0,-0.071,0.005,,,13.70092850275128,6.287133947023278,0.118,0.019,G5 V,0.039,0.001,0.082956915893352,0.1033696098599214,17.838658355103448,22.22810641805986,28.791403919131128,10.02143090309553,0.4701235524490532,0.0500692363826704,3,3,0,0,0,3,,-16.10294194775426,G,5.0, V,25.0,G5  V
155,Kepler-46 c,Kepler-46,c,0.2799,0.0041,0.0146,0.0036,13.5,,0.376,0.021,1.21,119.499,6.674,0.94,0.04,2.0592805773388547,1.6363097695833404,2.0592805773388547,0.9480309121535878,0.9206210213739902,0.9480309121535878,872,-1,-1,-1,mcq13,777.06,17.209,0.9,0.04,15.312,0.114,13.347,0.028,27.859,0.075,1.965,0.1173882447266335,5155.0,-0.255,0.058,9.7,3.7,13.528511027866507,6.228013558948125,0.41,0.1,,0.27581346,0.0041639007660125,0.0952351511516195,0.1034774698936877,20.478911330001846,22.25130012375405,28.319013796794565,9.85187800796121,2.896130857826749,0.3028569236768019,3,3,0,0,0,3,,-17.763965842750263,,,,,
156,GJ 849 b,GJ 849,b,2.32,0.13,0.029,0.019,13.9,,0.893,0.097,1.24,283.82077,30.82936,0.45,0.07,0.5793200052561486,0.7747177847835941,0.5793200052561486,0.539357876561089,0.2586563942305245,0.539357876561089,-1,-1,-1,-1,nasa,8.80058,0.003615,0.45,0.07,10.41,0.1,5.594,0.017,40.45,0.19,4.816,0.1014347080638575,3467.0,-1.59,0.13,3.0,,69.82324040771711,65.00592944174046,0.09,0.09,M3.5,2.25272,0.1337051206947587,0.0719749378254761,0.2066375577432347,15.477146325558772,44.43435193098738,29.277400572271212,20.598475022237302,31.298672399861783,6.728983743142944,3,3,0,0,0,3,,-15.207079325553936,M,3.5,,3.5,M3.5 
157,TOI-1789 b,TOI-1789,b,0.04882,0.0016,,,16.141,2.69,0.7,0.16,1.44,222.47988,50.85255,2.17,0.04,1.6289196128342802,,1.6289196128342802,,,,-1,-1,-1,-1,nasa,229.067,2.388,1.51,0.14,9.721,0.004,8.345,0.018,15.7,,1.3759999999999994,0.0184390889145857,5991.0,0.736,0.012,2.73,1.3,9.638290236239705,3.615403640182753,0.373,0.086,F,0.04882,0.0016,0.0904307913067427,,19.44580477143698,,28.496173412229176,,0.5398603649768117,,3,3,0,0,0,3,,-15.711981791390915,F,,,,F
158,WASP-92 b,WASP-92,b,0.0348,0.00036,0.0,,16.376,0.863,0.805,0.068,1.461,255.85315,21.61244,1.34,0.06,1.0116481008103435,1.0448127664370994,1.0116481008103435,0.466626662513387,0.8914820112755677,0.466626662513387,-1,-1,-1,-1,nasa,575.889,6.527,1.19,0.04,12.951,0.057,11.519,0.018,10.07,2.58,1.4320000000000004,0.0597745765355138,6280.0,0.275,0.01,2.29,6.8,9.954054173515273,3.817913646455595,0.0,0.14,F7,0.0348,0.00036,0.0814028096438603,0.1035506035492878,17.504470781545944,22.26702643520693,28.856127528657947,10.05826894933938,0.4275036715839538,0.0444886188537476,3,3,0,0,0,3,,-16.97373430161572,F,7.0,,37.0,F7 
159,WASP-173 A b,WASP-173 A,b,0.0248,0.0006,0.0,,13.451,0.673,3.69,0.18,1.2,1172.7927,57.2094,1.11,0.05,0.9186317680205904,0.6213931480186188,0.9186317680205904,0.3598563613476451,0.4475320913901914,0.3598563613476451,-1,-1,77031414,-1,mar20,232.98,1.79,1.05,0.08,11.15,0.036,10.002,0.05,7.765,1.37,1.1479999999999997,0.0616116872029974,5800.0,0.083,0.06,6.78,2.93,8.452788451602897,2.9563562243543617,0.16,0.14,G3,0.0248,0.0006,0.0796875587397971,0.0885611641483549,17.135631432332403,19.043769090978728,28.92901266690888,8.563995816516877,0.3112154568692353,0.0285715580038121,3,3,0,0,0,3,,-16.379694017090497,G,3.0,,23.0,G3 
160,K2-290 c,K2-290,c,0.305,0.017,0.0,,11.276,0.56,0.774,0.047,1.006,246.00042,14.93801,1.51,0.07,0.5728138740337511,0.6878955949829164,0.5728138740337511,0.2455799305953914,0.5701989710214957,0.2455799305953914,-1,-1,-1,-1,nasa,272.909,3.824,1.19,0.08,11.114,0.013,9.42,0.019,6.63,0.66,1.6940000000000008,0.0230217288664426,6302.0,0.42,0.008,4.0,1.6,11.574440320922378,4.8266369751297615,-0.06,0.1,,0.305,0.017,0.0717956736734276,0.0969728481610716,15.438598219842998,20.852577382343423,29.285935267996937,9.489043973483096,4.248166837842263,0.4751575088585281,3,3,0,0,0,3,,-16.180092451392355,,,,,
161,GJ 900 b,GJ 900 A,b,12000.0,,,,12.4,,11.0,,1.11,3496.11248,,0.72,0.02,0.3540356218068242,1.00916681607335,0.3540356218068242,,,,-1,-1,-1,-1,nasa,20.8065,0.0357,1.08,,9.59,0.1,6.044,0.018,11.9,,3.5460000000000003,0.1016070863670443,3976.0,-0.921,0.38,0.2,0.1,33.61243690470534,23.92004095975495,-0.63,0.88,K7,12000.0,,0.0645592471005427,,13.88251166629466,,29.64953709459824,,185875.7736333501,,3,3,0,0,0,3,,-15.285454796805091,K,7.0,,17.0,K7 
162,WASP-5 b,WASP-5,b,0.0267,0.0012,0.038,0.026,12.184,0.796,1.58,0.13,1.087,502.15,41.32,1.03,0.07,1.521475679177122,1.0809833744435613,1.521475679177122,0.6071627762637111,0.7159620819300003,0.6071627762637111,-1,-1,-1,-1,nasa,309.137,3.414,0.96,0.13,12.147,0.046,10.598,0.023,16.2,0.4,1.5489999999999997,0.0514295634824951,5700.0,0.067,0.022,5.4,4.4,10.647557645326042,4.240892034941599,0.09,0.09,G5,0.0256854,0.0013470534510553,0.0890785221045558,0.0899934778520637,19.15501927100985,19.35176697810656,28.547737682117067,8.608886861587226,0.2883456010849818,0.0300339776273254,3,3,0,0,0,3,,-16.641358711285676,G,5.0,,25.0,G5 
163,HAT-P-22 b,HAT-P-22,b,0.0414,0.0005,0.02,0.01,12.89,2.13,2.47,0.32,1.15,785.0401,101.7056,1.11,0.05,2.169611113172704,2.673270443581264,2.169611113172704,0.9764780776067667,2.2866265731405586,0.9764780776067667,-1,-1,-1,-1,nasa,81.7647,0.2505,1.13,0.22,9.763,0.004,7.837,0.021,28.7,0.4,1.926,0.0213775583264319,5302.0,-0.114,0.054,12.4,2.6,13.228177080099352,5.9507577117989054,0.24,,G5 V,0.040572,0.000641479539814,0.0963389726354091,0.1013084161784682,20.716271821557008,21.78487718887285,28.27957430710409,9.618068687657589,0.4211379765647184,0.0431812865069921,3,3,0,0,0,3,,-15.667188430494342,G,5.0, V,25.0,G5  V
164,Qatar-4 b,Qatar-4,b,0.02803,0.00048,0.0,,12.722,1.233,6.1,0.54,1.135,1938.763,171.6282,0.85,0.06,0.4246248188984352,0.3553492266764496,0.4246248188984352,,,,-1,-1,-1,-1,nasa,329.036,2.891,0.9,0.05,13.574,0.103,11.519,0.02,6.05,,2.055,0.1049237818609298,5215.0,-0.318,0.075,0.17,0.01,14.247871840593191,6.73265359014783,0.103,0.081,K1 V,0.02803,0.00048,0.0672035901550967,,14.451138547078443,,29.512149455525947,,0.4170908121918869,,3,3,0,0,0,3,,-17.080543569100804,K,1.0, V,11.0,K1  V
165,Qatar-7 b,Qatar-7,b,0.0352,0.0002,0.0,,19.055,0.336,1.88,0.25,1.7,597.5204,79.4575,1.56,0.02,0.5465149059586004,,0.5465149059586004,0.2207581456208247,,0.2207581456208247,-1,-1,-1,-1,nasa,705.981,26.066,1.41,0.03,13.134,0.069,11.561,0.02,5.9,0.2,1.5730000000000004,0.0718401002226472,6387.0,0.563,0.016,1.69,0.25,10.79567992688371,4.34540297251521,0.276,0.071,F4 V,0.0352,0.0002,0.0710544712545514,0.0916894314093247,15.279213597356463,19.71645671817592,29.321451307163912,8.951488028043277,0.4953945807843198,0.045509575950422,3,3,0,0,0,3,,-16.8626427613965,F,4.0, V,34.0,F4  V
166,HIP 65 A b,HIP 65 A,b,0.01782,0.00021,0.0,,22.754,6.837,3.213,0.078,2.03,1021.18779,24.79074,0.72,0.01,0.6363537424627908,0.5923721095366412,0.6363537424627908,0.374222972139159,0.2918669232073912,0.374222972139159,-1,-1,201248411,-1,mar20,61.7856,0.0806,0.78,0.03,11.0,0.03,8.29,0.025,13.219,1.859,2.710000000000001,0.0390512483795332,4590.0,-0.678,0.018,4.1,4.3,20.77303725572565,11.861636328473104,0.18,0.08,K4 V,0.01782,0.00021,0.0734827734252536,0.1314623979817177,15.801384079945294,28.269045189111647,29.20644323892388,12.97974902389459,0.2425058169330861,0.0320082295079902,3,3,0,0,0,3,,-15.987831272164238,K,4.0, V,14.0,K4  V
167,KOI-12 b,KOI-12,b,0.154,0.004,0.34,0.08,13.787,0.673,1.1,3.5,1.23,349.613,1112.405,1.4,0.07,0.1368262270093489,,0.1368262270093489,0.0515032154366023,,0.0515032154366023,12,-1,-1,-1,mcq13,399.398,4.396,1.5,0.1,11.51,0.014,10.234,0.018,1.245,0.124,1.2759999999999998,0.0228035085019827,6635.0,0.626,0.03,1.45,0.43,9.099132726322514,3.3029620348170368,0.081,0.009,,0.1016399999999999,0.0125996825356831,0.0523353437022191,0.0873326072748526,11.253941954652843,18.77958609791284,30.36794413592999,8.644437175540705,1.942091000267764,0.2944943442993915,3,3,0,0,0,3,,-16.304868506820572,,,,,
168,HD 83443 b,HD 83443,b,0.0406,0.0004,0.012,0.007,14.1,,0.402,0.008,1.25,127.76702,2.54263,0.94,0.02,2.8925089098263808,2.557258939064714,2.8925089098263808,,,,-1,-1,-1,-1,nasa,40.8991,0.0628,1.0,0.03,8.23,0.03,6.444,0.02,35.3,,1.7860000000000005,0.0360555127546398,5442.0,-0.104,0.001,2.64,2.49,12.203938207443183,5.249321432885727,0.34,0.03,K0 V,0.0401128,0.0004867778548783,0.1026545829180937,,22.074350444942976,,28.062260820046436,,0.3907550823328099,,3,3,0,0,0,3,,-15.055484237830921,K,0.0, V,10.0,K0  V
169,HD 231701 b,HD 231701,b,0.567,0.053,0.13,0.032,13.7,,1.13,0.25,1.22,359.1479,79.4575,1.53,0.2,1.312531789087824,1.3106563340512185,1.312531789087824,,,,-1,-1,-1,-1,nasa,108.877,0.471,1.21,0.34,8.97,0.03,7.657,0.026,12.2,,1.3130000000000006,0.0396988664825584,6101.0,0.47,0.11,3.43,0.71,9.295012967631578,3.419851669860017,0.05,,F8 V,0.4932899999999999,0.0495513555414985,0.086219904697634,,18.54031585851093,,28.65936770204718,,5.721300687236045,,3,3,0,0,0,3,,-15.331929026826018,F,8.0, V,38.0,F8  V
170,HD 25171 b,HD 25171,b,2.971,0.033,0.042,0.046,13.9,,0.915,0.012,1.24,290.81445,3.81396,1.23,0.04,2.4108638272185785,1.8656865507238405,2.4108638272185785,,,,-1,-1,-1,-1,nasa,55.6146,0.0928,1.08,0.02,7.77,0.03,6.489,0.023,22.0,,1.2809999999999997,0.0378021163428715,6125.0,0.276,,4.802,0.619,9.125359861316378,3.321708578333958,-0.12,0.04,F8 V,2.846218,0.1402748749847955,0.0986081056708368,,21.204215334709207,,28.199898342790604,,28.86393548113523,,3,3,0,0,0,3,,-14.942434371167879,F,8.0, V,38.0,F8  V
171,TOI-1937 A b,TOI-1937 A,b,0.01932,0.00039,0.0,,13.978,0.695,2.01,0.17,1.247,638.8351,54.03083,1.08,0.03,0.4807664531571607,0.5376691962678029,0.4807664531571607,0.2309729815306593,0.3885490187789278,0.2309729815306593,-1,-1,268301217,-1,mar20,415.135,2.929,1.07,0.06,13.18,0.103,11.226,0.021,6.463,0.942,1.9539999999999988,0.1051189802081431,5814.0,0.08,0.032,3.6,3.1,13.443117666713052,6.154038926711249,0.196,0.084,,0.01932,0.00039,0.0690716688990619,0.1083106165029831,14.852841263906376,23.29059685043305,29.41831337611579,10.681480231707724,0.2797094714510711,0.0308171778186734,3,3,0,0,0,3,,-16.884435435744262,,,,,
172,Kepler-46 b,Kepler-46,b,0.1968,0.0029,0.01,0.01,9.057,0.482,6.0,,0.808,1907.0,,0.94,0.04,2.0592805773388547,1.6363097695833404,2.0592805773388547,0.9480309121535878,0.9206210213739902,0.9480309121535878,872,-1,-1,-1,mcq13,777.06,17.209,0.9,0.04,15.312,0.114,13.347,0.028,27.859,0.075,1.965,0.1173882447266335,5155.0,-0.255,0.058,9.7,3.7,13.528511027866507,6.228013558948125,0.41,0.1,,0.194832,0.0034807563833167,0.0952351511516195,0.1034774698936877,20.478911330001846,22.25130012375405,28.319013796794565,9.85187800796121,2.045799241603732,0.2148260670631832,3,3,0,0,0,3,,-17.763965842750263,,,,,
173,HD 216437 b,HD 216437,b,2.57,0.04,0.31,0.01,13.0,,4.2,0.7,1.16,1334.87931,222.47988,1.39,0.03,2.861681228524634,3.2788175780892423,2.861681228524634,,,,-1,-1,-1,-1,nasa,26.6902,0.0322,1.22,0.06,6.04,0.03,4.518,0.031,30.0,,1.5220000000000002,0.0431393092202459,5909.0,0.35,,4.9,1.0,10.48334793581002,4.134844101257961,0.2,0.1,G1 V,1.7732999999999997,0.0377127299462661,0.1024120031507654,,22.022187252198517,,28.07035782420903,,17.315353136774828,,3,3,1,36,42,3,,-14.230760391503843,G,1.0, V,21.0,G1  V
174,TOI-251 b,TOI-251,b,0.05741,0.00023,0.0,,2.74,0.18,1.0,,0.244,317.83,,0.88,0.05,0.3727664392291234,0.296067546823391,0.3727664392291234,0.1466312983641662,0.2002180081356572,0.1466312983641662,-1,-1,224225541,-1,mar20,99.523,0.4374,1.04,0.01,9.887,0.005,8.426,0.027,3.773,0.285,1.4610000000000003,0.0274590604354919,5875.0,-0.08,0.052,0.18,0.14,10.12161933837853,3.9073392506251503,-0.106,0.079,,0.05741,0.00023,0.0652983390337174,0.0898661277298312,14.041442460031805,19.324382217022784,29.61057876637151,8.804044514723127,0.8791954106268431,0.0790883608099658,3,3,0,0,0,3,,-15.803903652878956,,,,,
175,K2-312 c,HD 80653,c,1.961,0.027,0.853,0.011,12.8,,5.41,0.52,1.14,1719.45168,165.27077,1.22,0.01,1.9617640050840264,1.9929791797235057,1.9617640050840264,0.7524665380250991,1.6037932851120624,0.7524665380250991,-1,-1,-1,-1,nasa,109.86,0.811,1.18,0.04,9.452,0.003,8.018,0.021,19.55,0.57,1.4339999999999993,0.0212132034355964,5959.0,0.232,0.004,2.67,1.2,9.96552080134768,3.8113788607016503,0.255,0.065,G2,0.288267,0.0219331028812614,0.0942204757607526,0.0868175460177481,20.260720387823195,18.66882978906875,28.35567344200776,8.21890789526575,3.0594942094325224,0.353187781062869,3,3,0,0,0,3,,-15.577735924601797,G,2.0,,22.0,G2 
176,TOI-942 b,TOI-942,b,0.04866,0.00016,0.34,0.14,3.89,0.25,2.6,,0.347,826.358,,0.89,0.06,0.2015810477571677,0.1666309606924482,0.2015810477571677,0.1033839440872349,0.0826646577161561,0.1033839440872349,-1,-1,-1,-1,nasa,152.601,0.695,0.82,0.01,11.982,0.026,9.639,0.023,3.39,0.01,2.343,0.0347131099154195,4969.0,-0.359,0.034,0.053,0.022,16.81705714757334,8.624744024389594,-0.221,0.131,K2.5 V,0.0321155999999999,0.0068132184112943,0.0570100446609445,0.1160974663728679,12.259167286585166,24.965043796724228,30.07513633254788,11.6592496067196,0.5633323073328727,0.136234254540831,3,3,0,0,0,3,,-16.45417149438311,K,2.5, V,12.5,K2.5  V
177,Kepler-17 b,Kepler-17,b,0.02591,0.00037,0.011,,14.68,0.22,2.45,0.11,1.31,778.65,34.96,1.01,,1.0295509850526998,0.9541174931952324,1.0295509850526998,0.4418512429100705,,0.4418512429100705,203,-1,-1,-1,mcq13,720.753,10.343,1.04,,14.314,0.137,12.585,0.023,12.159,0.029,1.7289999999999992,0.1389172415505001,5781.0,0.012,,1.8,1.8,11.810002784250278,5.068407394855534,0.26,0.1,G2 V,0.02562499,0.00036593,0.0817187161542566,0.0965819336904816,17.57240180634871,20.76851700459401,28.842871533698485,9.354333767906954,0.3135755333163688,0.0306149849869779,3,3,0,0,0,3,,-17.43162965269877,G,2.0, V,22.0,G2  V
178,Kepler-52 b,Kepler-52,b,0.0637,0.00272,0.0,,2.1,,0.42476,,0.187,135.0,,0.52,,0.4458891652859267,0.2931439392012128,0.4458891652859267,0.292227993044871,,0.292227993044871,775,-1,-1,-1,mcq13,321.542,2.42,0.54,,15.513,0.217,12.36,0.027,11.953,0.006,3.1530000000000005,0.218673272257951,4075.0,-0.996,0.055,3.55,4.6,26.8071102206198,17.568907996097305,0.0,0.116,M0 V,0.0637,0.00272,0.067932592949671,0.1464068538704724,14.607899820714078,31.48262949406739,29.47522396748369,14.598807272935636,0.937694223554711,0.1430045800803966,3,2,0,0,0,3,,-17.738532152749446,M,0.0, V,0.0,M0  V
179,Kepler-415 b,Kepler-415,b,0.0426,,0.0,,1.21,0.13,0.377,0.321,0.108,119.9,102.1,0.64,,1.079196482914824,0.7942212839069919,1.079196482914824,0.6324825894672647,,0.6324825894672647,1194,-1,-1,-1,mcq13,530.487,10.859,0.67,,16.142,0.149,13.378,0.04,23.126,0.074,2.764,0.1542757271899892,4362.0,-0.805,,4.9,5.55,21.428906011200585,12.55861018905586,0.01,0.141,,0.0426,0.0,0.0825728896324042,0.1307263802770043,17.756079185004566,28.110775462756724,28.80728390034717,12.75820667708312,0.5159078262810654,0.0674427626863012,3,1,0,0,0,3,,-17.98240622651284,,,,,
180,Kepler-539 c,Kepler-539,c,2.42,0.51,0.5,0.1,13.3,,2.4,1.2,1.18,762.792,381.396,0.95,0.02,1.1181229530521293,0.9418127442409692,1.1181229530521293,0.4428403949046678,0.6451442348677362,0.4428403949046678,372,-1,-1,-1,mcq13,307.318,3.57,1.05,0.04,12.444,0.057,10.915,0.018,11.769,0.016,1.5290000000000017,0.0597745765355138,5820.0,-0.094,0.008,0.91,0.84,10.52567606082522,4.1687428648505485,-0.01,0.07,G2 V,1.21,0.3515522720734428,0.0832214701076895,0.089378370952202,17.89554682781423,19.219497332829413,28.78050696806364,8.613914833048865,14.539517247583412,4.419665121210331,3,3,1,15,17,3,,-16.797232731576837,G,2.0, V,22.0,G2  V
181,HATS-71 b,HATS-71,b,0.03745,0.00015,0.0,,11.478,0.202,0.37,0.24,1.024,117.5971,76.2792,0.48,0.01,0.6351031982377108,0.8931271667671359,0.6351031982377108,0.7113989710213302,0.2601262864820394,0.7113989710213302,-1,-1,-1,-1,nasa,140.225,0.865,0.49,0.01,16.437,1.133,11.727,0.025,41.72,0.14,4.710000000000001,1.1332757828525235,3405.0,-1.56,0.01,3.2,3.8,65.69011164762668,73.58121995707083,0.17,0.036,M3 V,0.03745,0.00015,0.0734508640845875,0.2481778046959044,15.79452244797226,53.3669679208097,29.207929725848423,24.723469462888893,0.5098646621348358,0.1265535708471003,3,3,0,0,0,3,,-17.581707632594224,M,3.0, V,3.0,M3  V
182,HATS-76 b,HATS-76,b,0.02658,0.00029,0.062,,12.094,0.347,2.629,0.089,1.079,835.57088,28.28673,0.63,0.01,0.3747133803844451,0.5077655137798245,0.3747133803844451,,,,-1,-1,-1,-1,nasa,385.689,5.7415,0.66,0.02,16.68,0.2,12.812,0.033,15.16,,3.868,0.2027042180123541,4016.0,-1.038,0.014,4.6,8.7,40.45758916974429,31.27652139444453,0.322,0.065,,0.02493204,0.00027202,0.0653734901311865,,14.057602592533431,,29.606642197166146,,0.3813784448400762,,3,3,0,0,0,3,,-17.93853124082203,,,,,
183,Kepler-412 b,Kepler-412,b,0.02897,0.00093,0.0038,0.0087,15.031,0.516,0.941,0.125,1.341,299.07803,39.72875,1.29,0.04,1.616680589713451,1.7368616422744116,1.616680589713451,0.6713666739829061,1.4134270910587086,0.6713666739829061,202,-1,-1,-1,mcq13,1086.24,19.16,1.17,0.09,14.399,0.092,12.837,0.031,17.343,1.751,1.5619999999999994,0.097082439194738,5750.0,0.269,,5.37,1.44,10.727536478355296,4.321208683715033,0.27,0.12,G3 V,0.0288599139999999,0.0009601369207967,0.0902803255648815,0.0935214287738261,19.41344933808579,20.110400667765404,28.501872657496328,8.9442354162262,0.3196700257716649,0.0317312972853899,3,3,0,0,0,3,,-17.53090831789175,G,3.0, V,23.0,G3  V
184,WASP-148 b,WASP-148,b,0.08215,0.0015,0.208,0.025,8.474,0.191,0.287,0.022,0.756,91.21675,6.99222,0.91,0.01,2.48771881790976,1.7120888200002102,2.48771881790976,0.9924883930696856,1.0391246262872489,0.9924883930696856,-1,-1,-1,-1,nasa,246.353,1.575,0.95,0.05,12.036,0.05,10.506,0.017,26.2,1.3,1.5299999999999994,0.0528109837060435,5555.0,-0.139,0.022,3.6,4.0,10.53173687129716,4.169068686473611,0.099,0.078,G,0.0650628,0.0023726004852271,0.09929372715928,0.0905088948623972,21.35164809979632,19.462599786423223,28.176184560524884,8.494613185047841,0.6552558944195013,0.0639391842150765,3,3,0,0,0,3,,-16.650172445887616,G,,,,G
185,HD 47366 c,HD 47366,c,1.84,0.002,0.161,0.045,13.5,,1.522,0.072,1.21,483.73484,22.88365,7.3,0.33,6.0307448028514,,6.0307448028514,,,,-1,-1,-1,-1,nasa,84.3552,0.456,1.81,0.13,6.11151,0.023,4.055,0.29,86.0,,2.0565100000000003,0.2909106392004252,4866.0,1.417,0.031,1.61,0.53,14.260261843502033,7.100088300303977,-0.02,0.09,K1 III,1.54376,0.0828170011772945,0.1207354468758741,,25.96237293751729,,27.507033352257437,,12.7863029453737,,3,3,0,0,0,3,,-14.163280454112774,K,1.0, III,11.0,K1  III
